ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species,pident,evalue,HexColor
ASV_7207,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia sp,98.81,4.69E-125,#C09C9C
ASV_7208,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.798,0,#756EAC
ASV_7209,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia globosa,99.462,0,#8A3030
ASV_7210,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus arrhizus,100,2.15E-168,#BEBEBE
ASV_7211,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.596,0,#756EAC
ASV_7212,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.598,0,#756EAC
ASV_7213,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia furfur,99.705,1.05E-176,#602121
ASV_7214,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora lusitaniae,96.748,1.06E-111,#F2CECE
ASV_7215,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium sp,100,6.82E-10,#9D7051
ASV_7216,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora sp,97.49,3.00E-112,#C09C9C
ASV_7217,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp,90.079,1.42E-85,#C5C5C5
ASV_7218,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia sp,98.195,4.25E-135,#C09C9C
ASV_7219,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.796,0,#756EAC
ASV_7220,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium aurantiogriseum,99.672,7.42E-158,#8AAFAF
ASV_7221,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida albicans,99.628,6.68E-138,#F0C3C3
ASV_7222,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia sp,100,1.87E-05,#AC6D6D
ASV_7223,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,Entylomataceae,Entyloma,Entyloma polysporum,99.346,3.46E-156,#C48C66
ASV_7224,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Botryotrichum,Botryotrichum murorum,100,9.47E-157,#BDE1E1
ASV_7225,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula diobovata,99.654,5.51E-149,#9D7051
ASV_7226,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium roqueforti,99.669,3.43E-156,#BDE1E1
ASV_7227,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.188,4.25E-135,#F2CECE
ASV_7228,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,Rhodosporidiobolus colostri,99.644,1.50E-144,#9D7051
ASV_7229,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.545,3.29E-136,#F2CECE
ASV_7230,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida albicans,99.257,3.11E-136,#F0C3C3
ASV_7231,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.551,9.14E-137,#F2CECE
ASV_7232,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp,98.016,1.02E-121,#C5C5C5
ASV_7233,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia sp,98.195,4.25E-135,#C09C9C
ASV_7234,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora lusitaniae,98.387,1.38E-120,#F2CECE
ASV_7236,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus penicillioides,100,5.00E-06,#327130
ASV_7239,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Hyphopichia,Hyphopichia pseudoburtonii,90.123,2.36E-83,#F2CECE
ASV_7240,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,unidentified,Dipodascaceae sp,99.16,2.31E-118,#C09C9C
ASV_7241,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium paxilli,100,1.24E-160,#ADDADA
ASV_7242,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida blankii,94.737,2.42E-112,#F2CECE
ASV_7243,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora lusitaniae,99.582,3.82E-121,#F2CECE
ASV_7244,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.798,0,#756EAC
ASV_7245,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Microascus,Microascus cirrosus,100,4.56E-165,#8AAFAF
ASV_7246,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia terricola,98.406,7.85E-123,#F0C3C3
ASV_7247,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,100,9.54E-68,#F2CECE
ASV_7248,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Hyphopichia,Hyphopichia pseudoburtonii,90.535,5.07E-85,#F2CECE
ASV_7249,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,Trichosporon asahii,99.617,1.81E-133,#CFA283
ASV_7250,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida orthopsilosis,99.632,1.45E-139,#F0C3C3
ASV_7251,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.545,3.29E-136,#F2CECE
ASV_7252,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus versicolor,99.649,9.08E-147,#64A363
ASV_7253,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp,100,1.37E-132,#A6A6A6
ASV_7254,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.394,0,#756EAC
ASV_7255,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,Pseudopithomyces chartarum,99.701,6.20E-174,#BDE1E1
ASV_7256,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Torulaspora,Torulaspora delbrueckii,98.721,0,#F2CECE
ASV_7257,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Hyphopichia,Hyphopichia burtonii,99.609,1.28E-130,#C09C9C
ASV_7258,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.551,9.14E-137,#F2CECE
ASV_7259,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium corylophilum,99.67,9.52E-157,#8AAFAF
ASV_7260,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Diutina,Diutina catenulata,99.593,4.79E-125,#C09C9C
ASV_7261,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera rhodanensis,99.308,9.36E-147,#F2CECE
ASV_7262,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida albicans,99.257,3.11E-136,#F0C3C3
ASV_7263,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida akabanensis,99.174,3.85E-121,#F2CECE
ASV_7264,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia sp,97.834,1.98E-133,#C09C9C
ASV_7265,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,97.736,2.69E-127,#F2CECE
ASV_7266,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp,100,5.00E-06,#A6A6A6
ASV_7267,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula mucilaginosa,99.291,1.94E-143,#9D7051
ASV_7268,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora lusitaniae,100,8.21E-123,#F2CECE
ASV_7269,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,98.868,2.67E-132,#F2CECE
ASV_7270,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida metapsilosis,100,1.37E-132,#F2CECE
ASV_7271,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida parapsilosis,99.642,1.92E-143,#F2CECE
ASV_7272,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora lusitaniae,99.58,1.37E-120,#F2CECE
ASV_7273,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida parapsilosis,100,7.16E-98,#F2CECE
ASV_7274,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fumigatus,95.873,7.82E-143,#64A363
ASV_7275,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium sp,100,1.47E-06,#9D7051
ASV_7276,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida parapsilosis,99.283,8.93E-142,#F2CECE
ASV_7277,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora sp,100,2.95E-122,#C09C9C
ASV_7278,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,97.368,1.25E-125,#F2CECE
ASV_7279,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora sp,100,2.28E-123,#C09C9C
ASV_7280,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Dipodascus,Dipodascus geotrichum,97.608,5.90E-98,#F0C3C3
ASV_7281,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,98.485,4.46E-130,#F2CECE
ASV_7282,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,98.113,2.07E-128,#F2CECE
ASV_7283,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.197,0,#756EAC
ASV_7284,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Acrostalagmus,Acrostalagmus luteoalbus,99.632,1.45E-139,#BDE1E1
ASV_7285,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.395,0,#756EAC
ASV_7286,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida asparagi,100,1.03E-126,#F2CECE
ASV_7287,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia sp,98.556,7.04E-138,#C09C9C
ASV_7288,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,100,1.49E-106,#756EAC
ASV_7289,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,unidentified,unidentified,Saccharomycetales sp,100,7.34E-138,#F2CECE
ASV_7290,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,unidentified,unidentified,Rhizophydiales sp,98.276,2.63E-112,#A6A6A6
ASV_7291,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp,100,5.00E-06,#A6A6A6
ASV_7292,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.394,0,#756EAC
ASV_7293,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Hyphopichia,Hyphopichia burtonii,98.79,7.82E-123,#C09C9C
ASV_7294,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces sp,96.396,4.94E-45,#F2CECE
ASV_7295,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia sp,95.307,9.30E-122,#C09C9C
ASV_7296,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Diutina,Diutina mesorugosa,98.718,1.40E-115,#F2CECE
ASV_7297,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.394,0,#756EAC
ASV_7298,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.556,2.54E-137,#F2CECE
ASV_7299,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.182,1.53E-134,#F2CECE
ASV_7300,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia sp,95.668,2.00E-123,#C09C9C
ASV_7301,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.182,1.53E-134,#F2CECE
ASV_7302,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sp,99.574,6.48E-119,#F2CECE
ASV_7303,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia sp,99.706,2.92E-177,#AC6D6D
ASV_7304,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida albicans,99.627,2.39E-137,#F0C3C3
ASV_7306,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.596,0,#756EAC
ASV_7308,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium citrinum,97.727,8.62E-127,#8AAFAF
ASV_7309,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida parapsilosis,99.642,1.92E-143,#F2CECE
ASV_7310,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida albicans,99.257,3.11E-136,#F0C3C3
ASV_7311,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida saopaulonensis,92.913,8.10E-98,#F2CECE
ASV_7312,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,99.245,5.74E-134,#F2CECE
ASV_7313,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Ramularia,Ramularia glennii,99.632,1.45E-139,#BDE1E1
ASV_7314,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida albicans,99.627,2.39E-137,#F0C3C3
ASV_7315,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,99.621,4.43E-135,#F2CECE
ASV_7316,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida saopaulonensis,92.369,1.79E-94,#F2CECE
ASV_7317,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.597,0,#756EAC
ASV_7318,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikowia bicuspidata,98.63,3.89E-106,#C09C9C
ASV_7319,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia slooffiae,99.693,1.69E-169,#AC6D6D
ASV_7320,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,100,2.54E-109,#756EAC
ASV_7321,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.182,1.53E-134,#F2CECE
ASV_7322,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia epilithographicola,100,8.97E-147,#BDE1E1
ASV_7323,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia sp,99.417,1.06E-176,#AC6D6D
ASV_7324,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia globosa,99.747,0,#8A3030
ASV_7325,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma sp,99.638,8.83E-142,#BDE1E1
ASV_7326,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora lusitaniae,99.552,3.01E-112,#F2CECE
ASV_7327,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.545,3.29E-136,#F2CECE
ASV_7328,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia sp,95.683,5.56E-124,#C09C9C
ASV_7330,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikowia vanudenii,99.578,4.99E-120,#F0C3C3
ASV_7331,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium aurantiogriseum,99.672,7.42E-158,#8AAFAF
ASV_7332,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Parastagonospora nodorum,100,4.56E-165,#8AAFAF
ASV_7333,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula mucilaginosa,99.645,4.18E-145,#9D7051
ASV_7334,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus radians,99.191,0,#CFA283
ASV_7335,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida melibiosica,89.879,3.09E-82,#F0C3C3
ASV_7336,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.197,0,#756EAC
ASV_7337,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.195,1.18E-135,#F2CECE
ASV_7338,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.556,2.54E-137,#F2CECE
ASV_7339,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia sp,98.195,4.25E-135,#C09C9C
ASV_7340,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia blollopis,98.947,2.00E-143,#C48C66
ASV_7341,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium halotolerans,99.65,2.53E-147,#BDE1E1
ASV_7342,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida albicans,99.627,2.39E-137,#F0C3C3
ASV_7343,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fumigatus,99.682,7.60E-163,#64A363
ASV_7345,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida parapsilosis,99.642,1.92E-143,#F2CECE
ASV_7347,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora sp,99.583,1.06E-121,#C09C9C
ASV_7348,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces hansenii,99.695,1.32E-170,#F0C3C3
ASV_7349,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,unidentified,Serendipitaceae sp,94.595,1.41E-06,#CFA283
ASV_7350,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia furfur,99.704,3.75E-176,#602121
ASV_7351,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria triticina,100,3.63E-171,#ADDADA
ASV_7352,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,98.868,2.67E-132,#F2CECE
ASV_7353,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium sp,98.909,6.84E-138,#C48C66
ASV_7354,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,97.736,2.69E-127,#F2CECE
ASV_7355,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.195,1.18E-135,#F2CECE
ASV_7356,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,97.455,3.31E-131,#F2CECE
ASV_7357,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora sp,95.851,1.07E-106,#C09C9C
ASV_7358,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia globosa,98.701,0,#8A3030
ASV_7359,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.197,0,#756EAC
ASV_7360,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,unidentified,Serendipitaceae sp,94.595,1.37E-06,#CFA283
ASV_7361,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia sp,98.195,4.25E-135,#C09C9C
ASV_7362,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia mellicola,99.634,4.06E-140,#9D7051
ASV_7363,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula mucilaginosa,99.645,4.18E-145,#9D7051
ASV_7364,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp,98.016,1.02E-121,#C5C5C5
ASV_7365,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida sake,98.485,4.46E-130,#F2CECE
ASV_7366,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida albicans,99.628,6.68E-138,#F0C3C3
ASV_7367,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium aurantiogriseum,99.672,7.42E-158,#8AAFAF
ASV_7368,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Naemateliaceae,Dimennazyma,Dimennazyma sp,100,2.53E-142,#C48C66
ASV_7369,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.182,1.53E-134,#F2CECE
ASV_7370,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp,98.016,1.02E-121,#C5C5C5
ASV_7371,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,Issatchenkia orientalis,98.188,4.25E-135,#F2CECE
ASV_7372,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia sp,99.606,1.41E-129,#9D7051
ASV_7373,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Geotrichum,Geotrichum sp,97.521,2.34E-113,#F2CECE
ASV_7374,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus pseudoglaucus,99.632,1.45E-139,#64A363
ASV_7375,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,unidentified,Dipodascaceae sp,98.326,1.39E-115,#C09C9C
ASV_7376,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp,100,8.34E-09,#BEBEBE
ASV_7377,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma sp,98.864,8.52E-132,#9D7051
ASV_7378,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida zeylanoides,100,6.00E-169,#C09C9C
ASV_7379,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,99.597,0,#756EAC
ASV_7380,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus aculeatus,100,4.45E-160,#64A363
