SampleID,ASV,Count
FMT.0165I,ASV_1,1342.0
FMT.0165J,ASV_1,385.0
FMT.0169B,ASV_1,46425.0
FMT.0169C,ASV_1,8964.0
FMT.0169D,ASV_1,2808.0
FMT.0169E,ASV_1,31694.0
FMT.0169F,ASV_1,466.0
FMT.0171P,ASV_1,796.0
FMT.0171Q,ASV_1,969.0
FMT.0171S,ASV_1,13.0
FMT.0172B,ASV_1,14.0
FMT.0172C,ASV_1,24804.0
1560B,ASV_1,95.0
1560C,ASV_1,26.0
1560D,ASV_1,1776.0
1560E,ASV_1,620.0
1560F,ASV_1,11.0
1560G,ASV_1,1912.0
1574A,ASV_1,1376.0
1574B,ASV_1,1048.0
1574C,ASV_1,226.0
1574D,ASV_1,141.0
1574E,ASV_1,19.0
1574F,ASV_1,136.0
1574G,ASV_1,169.0
1574H,ASV_1,53.0
1574I,ASV_1,46.0
1580A,ASV_1,351.0
1580B,ASV_1,4.0
1580C,ASV_1,2045.0
1580D,ASV_1,47.0
1580H,ASV_1,9360.0
1580I,ASV_1,7808.0
1580J,ASV_1,7295.0
1580K,ASV_1,358.0
1580L,ASV_1,1059.0
1580M,ASV_1,12163.0
1581B,ASV_1,1171.0
1581C,ASV_1,17335.0
1581D,ASV_1,1010.0
1583B,ASV_1,46.0
1583C,ASV_1,5456.0
628B,ASV_1,2395.0
628C,ASV_1,595.0
628D,ASV_1,1483.0
628E,ASV_1,2875.0
628F,ASV_1,303.0
628G,ASV_1,115.0
628H,ASV_1,855.0
628I,ASV_1,155.0
1720A,ASV_1,206.0
1720B,ASV_1,260.0
1721C,ASV_1,44.0
1721G,ASV_1,276.0
1726B,ASV_1,7.0
1730A,ASV_1,40.0
1730B,ASV_1,52.0
1730D,ASV_1,380.0
1755H,ASV_1,29.0
1755I,ASV_1,409.0
1844B,ASV_1,3466.0
1844E,ASV_1,956.0
1848H,ASV_1,2349.0
1858A,ASV_1,233.0
1858H,ASV_1,40.0
1865G,ASV_1,5.0
1865H,ASV_1,27.0
1865I,ASV_1,93.0
1866F,ASV_1,18805.0
1866G,ASV_1,17954.0
FMT.0010B,ASV_1,7455.0
FMT.0010C,ASV_1,581.0
FMT.0010F,ASV_1,126.0
FMT.0010M,ASV_1,1319.0
FMT.0010O,ASV_1,241.0
FMT.0028C,ASV_1,376.0
FMT.0028G,ASV_1,10.0
FMT.0035B,ASV_1,3650.0
FMT.0035D,ASV_1,9821.0
FMT.0035E,ASV_1,344.0
FMT.0035F,ASV_1,32.0
FMT.0035H,ASV_1,5625.0
FMT.0035J,ASV_1,5013.0
FMT.0035L,ASV_1,1094.0
FMT.0035M,ASV_1,346.0
1823L,ASV_1,1804.0
FMT.0061CC,ASV_1,931.0
FMT.0061D,ASV_1,393.0
FMT.0061G,ASV_1,476.0
FMT.0061J,ASV_1,184.0
FMT.0061L,ASV_1,375.0
FMT.0061U,ASV_1,215.0
FMT.0063C,ASV_1,337.0
FMT.0063F,ASV_1,250.0
1694F,ASV_1,498432.0
1694G,ASV_1,337511.0
1694H,ASV_1,273313.0
1694I,ASV_1,230773.0
1694J,ASV_1,170718.0
1694K,ASV_1,114737.0
1695B,ASV_1,65176.0
FMT.0066S,ASV_1,2721.0
FMT.0191B,ASV_1,1099.0
FMT.0191F,ASV_1,84.0
1695A,ASV_1,58205.0
FMT.0023C,ASV_1,29837.0
FMT.0066D,ASV_1,491.0
FMT.0066E,ASV_1,166.0
FMT.0066K,ASV_1,305.0
FMT.0136F,ASV_1,7.0
FMT.0136G,ASV_1,135.0
124A,ASV_1,17979.0
1271S,ASV_1,21857.0
1331P,ASV_1,11.0
1419C,ASV_1,7.0
FMT.0122E,ASV_1,10353.0
FMT.0122F,ASV_1,184140.0
FMT.0122G,ASV_1,157611.0
FMT.0122I,ASV_1,101684.0
FMT.0122J,ASV_1,11908.0
FMT.0147KK,ASV_1,7473.0
FMT.0147D,ASV_1,9803.0
FMT.0147U,ASV_1,5.0
FMT.0244J,ASV_2,63.0
FMT.0245F,ASV_2,1381.0
1432I,ASV_2,308.0
1432K,ASV_2,3710.0
1432L,ASV_2,229617.0
1432O,ASV_2,1641.0
1443A,ASV_2,2740.0
1443B,ASV_2,778.0
1443C,ASV_2,1856.0
1443E,ASV_2,2077.0
1443F,ASV_2,1081.0
1443G,ASV_2,23411.0
FMT.0125P,ASV_2,121.0
FMT.0125Q,ASV_2,548.0
FMT.0125R,ASV_2,1140.0
FMT.0125S,ASV_2,3218.0
FMT.0161B,ASV_2,11526.0
FMT.0161P,ASV_2,15.0
FMT.0161Q,ASV_2,306.0
FMT.0161T,ASV_2,472.0
FMT.0165L,ASV_2,52123.0
FMT.0169O,ASV_2,66695.0
FMT.0169P,ASV_2,47.0
FMT.0171H,ASV_2,468.0
FMT.0171I,ASV_2,215.0
FMT.0171L,ASV_2,103.0
FMT.0171M,ASV_2,29.0
FMT.0171N,ASV_2,420.0
FMT.0180C,ASV_2,2791.0
FMT.0180D,ASV_2,1513.0
FMT.0180E,ASV_2,4063.0
FMT.0180F,ASV_2,3818.0
FMT.0180G,ASV_2,7610.0
FMT.0180H,ASV_2,381.0
FMT.0180I,ASV_2,13136.0
1921D,ASV_2,77.0
1921E,ASV_2,2228.0
1921F,ASV_2,15.0
1705K,ASV_2,54681.0
1705L,ASV_2,26212.0
1705M,ASV_2,34303.0
1705O,ASV_2,15985.0
1705P,ASV_2,15578.0
1705Q,ASV_2,24015.0
1443H,ASV_2,5056.0
1460G,ASV_2,4248.0
1460H,ASV_2,2480.0
1460I,ASV_2,1502.0
1460J,ASV_2,88795.0
1461L,ASV_2,2000.0
1461N,ASV_2,264.0
1461P,ASV_2,91.0
1461Q,ASV_2,446.0
1462B,ASV_2,103894.0
1462D,ASV_2,38299.0
1462E,ASV_2,1768.0
1479A,ASV_2,1056.0
1479B,ASV_2,6595.0
FMT.0125U,ASV_2,397.0
FMT.0180J,ASV_2,77197.0
FMT.0180K,ASV_2,105.0
FMT.0180L,ASV_2,25211.0
FMT.0186N,ASV_2,4503.0
FMT.0186O,ASV_2,2231.0
FMT.0189D,ASV_2,3157.0
FMT.0189E,ASV_2,2143.0
FMT.0189F,ASV_2,7236.0
FMT.0189G,ASV_2,1721.0
FMT.0189H,ASV_2,4371.0
FMT.0192I,ASV_2,4692.0
FMT.0192J,ASV_2,25828.0
FMT.0192K,ASV_2,3629.0
FMT.0192L,ASV_2,10475.0
FMT.0192M,ASV_2,1783.0
FMT.0192N,ASV_2,3621.0
FMT.0192O,ASV_2,835.0
FMT.0192P,ASV_2,3727.0
FMT.0192Q,ASV_2,8611.0
FMT.0192R,ASV_2,29854.0
FMT.0196D,ASV_2,1382.0
FMT.0196F,ASV_2,1053.0
FMT.0196G,ASV_2,953.0
FMT.0196H,ASV_2,6702.0
FMT.0200D,ASV_2,63855.0
FMT.0200E,ASV_2,634.0
FMT.0200F,ASV_2,15137.0
FMT.0200G,ASV_2,695.0
FMT.0200H,ASV_2,2333.0
FMT.0200I,ASV_2,771.0
1366A,ASV_2,516.0
1366B,ASV_2,998.0
1366C,ASV_2,12454.0
1366D,ASV_2,159.0
1366E,ASV_2,487.0
1366F,ASV_2,232.0
1366G,ASV_2,95.0
1366H,ASV_2,115.0
1366J,ASV_2,64.0
1366K,ASV_2,2070.0
1366L,ASV_2,145445.0
1366M,ASV_2,97.0
1366N,ASV_2,12042.0
1371A,ASV_2,60.0
1371C,ASV_2,2275.0
1371D,ASV_2,4432.0
1380A,ASV_2,154.0
1574K,ASV_2,16899.0
1588B,ASV_2,8503.0
1588C,ASV_2,1846.0
628J,ASV_2,2092.0
628K,ASV_2,5978.0
628L,ASV_2,2790.0
628M,ASV_2,12187.0
628N,ASV_2,3636.0
628O,ASV_2,3100.0
FMT.0157B,ASV_2,3364.0
FMT.0157C,ASV_2,14106.0
FMT.0157D,ASV_2,13415.0
FMT.0157E,ASV_2,16685.0
FMT.0157F,ASV_2,12137.0
FMT.0157H,ASV_2,1894.0
FMT.0157J,ASV_2,14718.0
1691B,ASV_2,114.0
1691F,ASV_2,43463.0
1691G,ASV_2,12169.0
1691H,ASV_2,29163.0
FMT.0244E,ASV_2,475.0
FMT.0244H,ASV_2,10777.0
FMT.0251A,ASV_2,1684.0
FMT.0251B,ASV_2,510.0
FMT.0251C,ASV_2,4561.0
1656A,ASV_2,1386.0
1705S,ASV_2,3555.0
1366O,ASV_2,3603.0
1366P,ASV_2,2284.0
1366Q,ASV_2,1867.0
1371H,ASV_2,9.0
1380B,ASV_2,6422.0
1380C,ASV_2,2966.0
1380D,ASV_2,145969.0
1380E,ASV_2,463.0
1380F,ASV_2,478.0
1393A,ASV_2,2929.0
1393B,ASV_2,1363.0
1393C,ASV_2,20.0
1588D,ASV_2,650.0
1588E,ASV_2,2118.0
1588F,ASV_2,103886.0
1630A,ASV_2,161.0
1630B,ASV_2,1885.0
1630C,ASV_2,1534.0
1630D,ASV_2,3987.0
1630F,ASV_2,6.0
1630G,ASV_2,15678.0
1630H,ASV_2,104775.0
1630I,ASV_2,41.0
1630J,ASV_2,15071.0
1630K,ASV_2,6722.0
628P,ASV_2,1682.0
FMT.0157K,ASV_2,1870.0
FMT.0157L,ASV_2,2351.0
FMT.0157M,ASV_2,4691.0
FMT.0157N,ASV_2,3455.0
FMT.0157O,ASV_2,2124.0
FMT.0232B,ASV_2,464.0
FMT.0232C,ASV_2,914.0
FMT.0232E,ASV_2,57.0
FMT.0232F,ASV_2,871.0
FMT.0232G,ASV_2,1799.0
FMT.0232H,ASV_2,1708.0
FMT.0232J,ASV_2,1216.0
FMT.0232K,ASV_2,60.0
1617A,ASV_2,2272.0
1617C,ASV_2,18455.0
1617F,ASV_2,3067.0
1622A,ASV_2,8602.0
1622C,ASV_2,1583.0
1622I,ASV_2,675.0
FMT.0229I,ASV_2,423.0
FMT.0229J,ASV_2,21.0
FMT.0229K,ASV_2,229.0
FMT.0236E,ASV_2,861.0
FMT.0236G,ASV_2,112.0
FMT.0236H,ASV_2,721.0
FMT.0240C,ASV_2,110.0
FMT.0240I,ASV_2,181.0
1532E,ASV_2,90.0
1532F,ASV_2,3981.0
1546A,ASV_2,14053.0
1546B,ASV_2,3298.0
1546D,ASV_2,7215.0
1546E,ASV_2,1620.0
1546G,ASV_2,585.0
1546I,ASV_2,1909.0
1546J,ASV_2,2879.0
1560A,ASV_2,11930.0
FMT.0197B,ASV_2,13.0
FMT.0197C,ASV_2,250.0
FMT.0197D,ASV_2,159.0
FMT.0197E,ASV_2,67601.0
FMT.0197F,ASV_2,135.0
FMT.0197G,ASV_2,18725.0
FMT.0197H,ASV_2,2021.0
FMT.0197Q,ASV_2,6834.0
FMT.0197R,ASV_2,813.0
FMT.0197S,ASV_2,221.0
FMT.0197T,ASV_2,171.0
FMT.0197U,ASV_2,44996.0
FMT.0212D,ASV_2,80.0
FMT.0212E,ASV_2,274.0
FMT.0212F,ASV_2,2542.0
FMT.0212G,ASV_2,99.0
FMT.0215A,ASV_2,517.0
FMT.0215B,ASV_2,2207.0
FMT.0215C,ASV_2,1991.0
FMT.0215D,ASV_2,10302.0
FMT.0215E,ASV_2,5036.0
FMT.0219F,ASV_2,3258.0
FMT.0219G,ASV_2,2428.0
FMT.0219H,ASV_2,10335.0
1773J,ASV_2,356.0
1431C,ASV_2,29406.0
1431E,ASV_2,516.0
1431F,ASV_2,564.0
1431G,ASV_2,837.0
1432A,ASV_2,115.0
1432D,ASV_2,40.0
1432G,ASV_2,668.0
1432H,ASV_2,4221.0
FMT.0125I,ASV_2,1905.0
FMT.0125M,ASV_2,438.0
FMT.0125N,ASV_2,47.0
FMT.0125O,ASV_2,156.0
FMT.0161F,ASV_2,461.0
FMT.0161I,ASV_2,334.0
FMT.0161K,ASV_2,75416.0
FMT.0161M,ASV_2,90072.0
FMT.0161N,ASV_2,63.0
FMT.0161O,ASV_2,626.0
FMT.0169G,ASV_2,1947.0
FMT.0169I,ASV_2,462.0
FMT.0169J,ASV_2,617.0
FMT.0169K,ASV_2,1468.0
FMT.0171B,ASV_2,3402.0
FMT.0171C,ASV_2,71.0
FMT.0171D,ASV_2,438.0
FMT.0171F,ASV_2,979.0
FMT.0171G,ASV_2,930.0
FMT.0172D,ASV_2,2365.0
FMT.0172F,ASV_2,32394.0
FMT.0001C,ASV_2,144.0
FMT.0001D,ASV_2,359.0
FMT.0061A,ASV_2,5721.0
FMT.0064A,ASV_2,12588.0
FMT.0064V,ASV_2,165.0
FMT.0064X,ASV_2,1176.0
FMT.0076O,ASV_2,1130.0
FMT.0076Q,ASV_2,2243.0
FMT.0080A,ASV_2,7277.0
FMT.0080O,ASV_2,82.0
FMT.0080Q,ASV_2,2963.0
FMT.0091II,ASV_2,1505.0
FMT.0091KK,ASV_2,1464.0
FMT.0092AA,ASV_2,2279.0
FMT.0092CC,ASV_2,4474.0
FMT.0106R,ASV_2,3409.0
FMT.0118F,ASV_2,650.0
FMT.0118H,ASV_2,1651.0
FMT.0120L,ASV_2,2852.0
FMT.0120N,ASV_2,1922.0
FMT.0154A,ASV_2,430.0
FMT.0154J,ASV_2,5269.0
FMT.0160O,ASV_2,1826.0
FMT.0171A,ASV_2,3403.0
FMT.0171U,ASV_2,78880.0
FMT.0173N,ASV_2,84027.0
FMT.0173P,ASV_2,194.0
FMT.0176A,ASV_2,8433.0
FMT.0176Q,ASV_2,1821.0
FMT.0176S,ASV_2,3695.0
FMT.0178A,ASV_2,2600.0
FMT.0178W,ASV_2,19.0
FMT.0178Y,ASV_2,3024.0
FMT.0182A,ASV_2,178.0
FMT.0182I,ASV_2,351.0
FMT.0182K,ASV_2,1649.0
FMT.0191A,ASV_2,1744.0
FMT.0191L,ASV_2,4174.0
FMT.0191O,ASV_2,6300.0
FMT.0207M,ASV_2,15917.0
FMT.0207O,ASV_2,1021.0
FMT.0224N,ASV_2,64.0
FMT.0224O,ASV_2,96247.0
1833F,ASV_2,207.0
1833H,ASV_2,126.0
1839B,ASV_2,251.0
1842E,ASV_2,3.0
1881A,ASV_2,44.0
1881B,ASV_2,10.0
1881C,ASV_2,17.0
1460B,ASV_2,848.0
1460C,ASV_2,1178.0
1460D,ASV_2,13787.0
1460E,ASV_2,2518.0
1460F,ASV_2,4137.0
1460L,ASV_2,1349.0
1460M,ASV_2,1356.0
1461A,ASV_2,81399.0
1461B,ASV_2,143.0
1461D,ASV_2,3027.0
1461E,ASV_2,511.0
1461F,ASV_2,745.0
1461G,ASV_2,7.0
1461H,ASV_2,186.0
1461I,ASV_2,677.0
1461R,ASV_2,109267.0
1461S,ASV_2,22.0
1461T,ASV_2,22354.0
1461U,ASV_2,1465.0
1462A,ASV_2,1646.0
1462G,ASV_2,14873.0
1479C,ASV_2,328.0
FMT.0186G,ASV_2,13096.0
FMT.0186H,ASV_2,121873.0
FMT.0186J,ASV_2,23519.0
FMT.0186K,ASV_2,1750.0
FMT.0186L,ASV_2,1036.0
FMT.0186M,ASV_2,4242.0
FMT.0189C,ASV_2,1098.0
FMT.0189J,ASV_2,2640.0
FMT.0189K,ASV_2,12690.0
FMT.0189L,ASV_2,3610.0
FMT.0189M,ASV_2,1214.0
FMT.0192B,ASV_2,10190.0
FMT.0192C,ASV_2,38550.0
FMT.0192D,ASV_2,4502.0
FMT.0192E,ASV_2,10312.0
FMT.0192F,ASV_2,2468.0
FMT.0192G,ASV_2,6905.0
FMT.0192H,ASV_2,450.0
FMT.0192S,ASV_2,938.0
FMT.0196A,ASV_2,61728.0
FMT.0196B,ASV_2,146.0
FMT.0196C,ASV_2,472.0
FMT.0196J,ASV_2,664.0
FMT.0200A,ASV_2,604.0
FMT.0200B,ASV_2,1113.0
FMT.0200C,ASV_2,3149.0
1460N,ASV_2,6.0
1461V,ASV_2,313.0
1461W,ASV_2,1123.0
1461X,ASV_2,7100.0
1462H,ASV_2,2217.0
1493A,ASV_2,77997.0
1493B,ASV_2,101.0
1493C,ASV_2,1381.0
1856B,ASV_2,206.0
1856E,ASV_2,1082.0
1919A,ASV_2,3975.0
1919D,ASV_2,15.0
1919E,ASV_2,141.0
1919H,ASV_2,13620.0
2015C,ASV_2,60653.0
2105A,ASV_2,201.0
2105B,ASV_2,11952.0
2105D,ASV_2,43.0
2105E,ASV_2,16859.0
2105F,ASV_2,837.0
2105Q,ASV_2,3613.0
FMT.0189N,ASV_2,15481.0
FMT.0189O,ASV_2,2603.0
FMT.0189P,ASV_2,4154.0
FMT.0189S,ASV_2,383.0
FMT.0195E,ASV_2,4606.0
FMT.0195G,ASV_2,46569.0
FMT.0208B,ASV_2,1517.0
FMT.0208C,ASV_2,63325.0
FMT.0208J,ASV_2,884.0
FMT.0219A,ASV_2,16673.0
FMT.0219B,ASV_2,698.0
FMT.0219C,ASV_2,1455.0
FMT.0219D,ASV_2,771.0
1893A,ASV_2,16083.0
1957H,ASV_2,1366.0
FMT.0100I,ASV_2,58.0
FMT.0164B,ASV_2,95.0
FMT.0164C,ASV_2,2577.0
1493D,ASV_2,21042.0
1493E,ASV_2,7702.0
1493F,ASV_2,37466.0
1493G,ASV_2,20562.0
1493H,ASV_2,2918.0
1493K,ASV_2,165024.0
1493L,ASV_2,1141.0
1493M,ASV_2,13212.0
1493N,ASV_2,11326.0
1511B,ASV_2,23835.0
1511C,ASV_2,3905.0
1511D,ASV_2,23552.0
1511F,ASV_2,228117.0
1521M,ASV_2,2554.0
1521N,ASV_2,49711.0
1530B,ASV_2,10855.0
1530C,ASV_2,19899.0
1532B,ASV_2,793.0
1532C,ASV_2,41427.0
FMT.0197N,ASV_2,1390.0
FMT.0197O,ASV_2,58010.0
FMT.0197P,ASV_2,18930.0
FMT.0208E,ASV_2,3620.0
FMT.0208G,ASV_2,7597.0
FMT.0208H,ASV_2,965.0
FMT.0208K,ASV_2,2248.0
FMT.0208L,ASV_2,4189.0
FMT.0208M,ASV_2,7084.0
FMT.0208O,ASV_2,19674.0
FMT.0212A,ASV_2,5746.0
FMT.0212C,ASV_2,7661.0
1798A,ASV_2,20.0
1798D,ASV_2,8.0
1366S,ASV_2,50.0
1380G,ASV_2,1875.0
1380K,ASV_2,5057.0
1393E,ASV_2,867.0
1393H,ASV_2,193.0
1393I,ASV_2,1273.0
1393J,ASV_2,290.0
1393K,ASV_2,3051.0
1393L,ASV_2,25788.0
1393M,ASV_2,11212.0
1394C,ASV_2,855.0
1394E,ASV_2,98.0
1394F,ASV_2,100.0
1394G,ASV_2,2768.0
1394H,ASV_2,140485.0
1394I,ASV_2,1312.0
1431A,ASV_2,545.0
FMT.0125F,ASV_2,744.0
FMT.0125H,ASV_2,58308.0
FMT.0161C,ASV_2,1380.0
FMT.0161D,ASV_2,3915.0
FMT.0161E,ASV_2,58.0
FMT.0165B,ASV_2,1400.0
FMT.0165C,ASV_2,53525.0
FMT.0165H,ASV_2,10938.0
FMT.0165I,ASV_2,2124.0
FMT.0165J,ASV_2,28873.0
FMT.0169B,ASV_2,8066.0
FMT.0169C,ASV_2,4045.0
FMT.0169D,ASV_2,9444.0
FMT.0169E,ASV_2,5197.0
FMT.0169F,ASV_2,299.0
FMT.0171P,ASV_2,131.0
FMT.0171Q,ASV_2,1493.0
FMT.0171S,ASV_2,29.0
FMT.0172B,ASV_2,17733.0
FMT.0172C,ASV_2,3120.0
1560B,ASV_2,77510.0
1560C,ASV_2,82.0
1560D,ASV_2,2066.0
1560E,ASV_2,1961.0
1560F,ASV_2,161.0
1560G,ASV_2,733.0
1574A,ASV_2,27.0
1574B,ASV_2,20.0
1574C,ASV_2,718.0
1574D,ASV_2,39181.0
1574E,ASV_2,56.0
1574F,ASV_2,2430.0
1574G,ASV_2,619.0
1574H,ASV_2,530.0
1574I,ASV_2,106.0
1580A,ASV_2,78147.0
1580B,ASV_2,34.0
1580C,ASV_2,4850.0
1580D,ASV_2,1480.0
1580H,ASV_2,3628.0
1580I,ASV_2,3150.0
1580J,ASV_2,4337.0
1580K,ASV_2,1103.0
1580L,ASV_2,6247.0
1580M,ASV_2,5037.0
1581B,ASV_2,1956.0
1581C,ASV_2,2414.0
1581D,ASV_2,1861.0
1583B,ASV_2,23.0
1583C,ASV_2,29.0
628B,ASV_2,3717.0
628D,ASV_2,5081.0
628E,ASV_2,16438.0
628F,ASV_2,1340.0
628H,ASV_2,8573.0
628I,ASV_2,4872.0
1848K,ASV_2,549.0
1858F,ASV_2,88.0
1865H,ASV_2,191.0
1822B,ASV_2,436.0
1822D,ASV_2,93.0
779B,ASV_2,1054.0
779C,ASV_2,410068.0
779D,ASV_2,138000.0
779E,ASV_2,261128.0
FMT.0147D,ASV_2,2137.0
FMT.0244B,ASV_3,11524.0
FMT.0244C,ASV_3,250.0
FMT.0248C,ASV_3,2049.0
FMT.0248H,ASV_3,1396.0
FMT.0250C,ASV_3,428.0
FMT.0250D,ASV_3,4979.0
FMT.0250E,ASV_3,1415.0
FMT.0250H,ASV_3,32.0
FMT.0250I,ASV_3,1359.0
FMT.0250J,ASV_3,3541.0
FMT.0250P,ASV_3,7709.0
FMT.0250R,ASV_3,8999.0
1802B,ASV_3,136.0
1802D,ASV_3,150.0
1802F,ASV_3,213.0
1802H,ASV_3,384.0
1802J,ASV_3,131.0
1802N,ASV_3,371.0
1806A,ASV_3,173.0
1806C,ASV_3,46.0
1809C,ASV_3,1371.0
1809D,ASV_3,539.0
1809K,ASV_3,1270.0
1809L,ASV_3,10666.0
1809M,ASV_3,7706.0
1809N,ASV_3,8595.0
1810A,ASV_3,182.0
1814G,ASV_3,99.0
1814L,ASV_3,28.0
1814M,ASV_3,197.0
1814N,ASV_3,157.0
1814O,ASV_3,173.0
1398I,ASV_3,8545.0
1398J,ASV_3,200.0
1658G,ASV_3,29.0
1658H,ASV_3,12419.0
1658I,ASV_3,2265.0
1658J,ASV_3,531.0
1658K,ASV_3,924.0
1665B,ASV_3,16755.0
1665C,ASV_3,112977.0
1665G,ASV_3,22053.0
1665H,ASV_3,15312.0
1665I,ASV_3,2360.0
1665K,ASV_3,39768.0
1680B,ASV_3,60.0
FMT.0242G,ASV_3,4237.0
FMT.0242H,ASV_3,862.0
FMT.0242I,ASV_3,3107.0
FMT.0245B,ASV_3,4205.0
FMT.0245D,ASV_3,860.0
FMT.0245E,ASV_3,30.0
FMT.0245H,ASV_3,1733.0
FMT.0245I,ASV_3,1223.0
FMT.0172J,ASV_3,1370.0
FMT.0172K,ASV_3,1883.0
FMT.0172L,ASV_3,2428.0
1642O,ASV_3,130.0
1642P,ASV_3,4657.0
1642R,ASV_3,17572.0
1644A,ASV_3,1066.0
1644C,ASV_3,988.0
1710A,ASV_3,2899.0
1710C,ASV_3,29648.0
1710F,ASV_3,7091.0
1710G,ASV_3,45754.0
1710H,ASV_3,30732.0
1710J,ASV_3,17676.0
1710K,ASV_3,14288.0
1801D,ASV_3,682.0
FMT.0238C,ASV_3,1739.0
FMT.0250U,ASV_3,6656.0
FMT.0250V,ASV_3,13026.0
FMT.0250W,ASV_3,1656.0
1885J,ASV_3,15227.0
1909A,ASV_3,22462.0
1909B,ASV_3,5324.0
1909C,ASV_3,118.0
1909D,ASV_3,3985.0
1909E,ASV_3,215.0
1909F,ASV_3,11472.0
1909G,ASV_3,137.0
1909J,ASV_3,82.0
1915B,ASV_3,352.0
1921C,ASV_3,70.0
1934A,ASV_3,1415.0
1934B,ASV_3,276.0
1934C,ASV_3,15942.0
1934D,ASV_3,61384.0
1934E,ASV_3,25135.0
1934F,ASV_3,138320.0
1934G,ASV_3,61.0
1934H,ASV_3,7336.0
1934I,ASV_3,4160.0
1684A,ASV_3,4619.0
1684B,ASV_3,2548.0
1684C,ASV_3,2156.0
1684D,ASV_3,2932.0
1684E,ASV_3,6059.0
1684F,ASV_3,6111.0
1686A,ASV_3,4556.0
1686C,ASV_3,121.0
1686E,ASV_3,2729.0
1686F,ASV_3,499.0
1686H,ASV_3,4186.0
1686J,ASV_3,201.0
1686K,ASV_3,7911.0
1686L,ASV_3,328.0
1687A,ASV_3,3764.0
1687B,ASV_3,1345.0
1705T,ASV_3,23900.0
1705V,ASV_3,991.0
1713A,ASV_3,583.0
1713B,ASV_3,5866.0
1713E,ASV_3,1939.0
1713F,ASV_3,7005.0
1713G,ASV_3,776.0
1713H,ASV_3,9.0
1713I,ASV_3,2010.0
1713J,ASV_3,10380.0
1713K,ASV_3,10655.0
1713L,ASV_3,17003.0
1713M,ASV_3,5282.0
1713N,ASV_3,5205.0
1713O,ASV_3,2034.0
1713Q,ASV_3,1372.0
1716C,ASV_3,65126.0
1720D,ASV_3,418.0
1720G,ASV_3,2187.0
1720H,ASV_3,10862.0
1720I,ASV_3,373.0
1720J,ASV_3,1768.0
1720K,ASV_3,2892.0
1720L,ASV_3,1867.0
1728B,ASV_3,123.0
1728C,ASV_3,3414.0
1728F,ASV_3,89.0
1731A,ASV_3,2632.0
1731E,ASV_3,267.0
1731F,ASV_3,655.0
1731G,ASV_3,3098.0
1731I,ASV_3,179.0
1731K,ASV_3,24271.0
1757D,ASV_3,174.0
1757G,ASV_3,52.0
1757J,ASV_3,1397.0
1757K,ASV_3,947.0
1757M,ASV_3,1499.0
1757O,ASV_3,44.0
1757S,ASV_3,2606.0
1757T,ASV_3,462.0
1757U,ASV_3,178.0
1758A,ASV_3,970.0
1758B,ASV_3,22288.0
1758E,ASV_3,23.0
1759D,ASV_3,19.0
1760C,ASV_3,1926.0
1760J,ASV_3,5339.0
1760L,ASV_3,3186.0
1766D,ASV_3,11684.0
1766F,ASV_3,654.0
1766H,ASV_3,195.0
1766M,ASV_3,3062.0
1766O,ASV_3,7377.0
1801C,ASV_3,118.0
1766B,ASV_3,1191.0
1776E,ASV_3,1261.0
1776I,ASV_3,49.0
1776J,ASV_3,43.0
1776K,ASV_3,1140.0
1776L,ASV_3,642.0
1816A,ASV_3,812.0
1816B,ASV_3,3260.0
1816C,ASV_3,323.0
1816D,ASV_3,1839.0
1816G,ASV_3,41506.0
1816H,ASV_3,31019.0
1816I,ASV_3,47725.0
1823B,ASV_3,1958.0
1823C,ASV_3,6659.0
1823E,ASV_3,884.0
1823G,ASV_3,379.0
1823H,ASV_3,3386.0
1823N,ASV_3,254.0
1824A,ASV_3,185.0
1824B,ASV_3,1224.0
1824D,ASV_3,239.0
1824E,ASV_3,436.0
1824G,ASV_3,1231.0
1824H,ASV_3,1026.0
1824I,ASV_3,1135.0
FMT.0041A,ASV_3,5394.0
FMT.0041B,ASV_3,2360.0
FMT.0041C,ASV_3,813.0
FMT.0050K,ASV_3,1275.0
FMT.0063CC,ASV_3,37.0
FMT.0063K,ASV_3,1993.0
FMT.0063M,ASV_3,4700.0
FMT.0063MM,ASV_3,1248.0
FMT.0063N,ASV_3,13657.0
FMT.0063NN,ASV_3,996.0
1671A,ASV_3,12826.0
1671B,ASV_3,13807.0
1671E,ASV_3,7409.0
1671F,ASV_3,14107.0
1671G,ASV_3,14727.0
1671H,ASV_3,9919.0
1671I,ASV_3,13048.0
1687C,ASV_3,2223.0
1687D,ASV_3,1167.0
1687E,ASV_3,3492.0
1687F,ASV_3,16716.0
1687H,ASV_3,1622.0
1700A,ASV_3,3785.0
1705D,ASV_3,18711.0
1705E,ASV_3,17408.0
1705F,ASV_3,13610.0
1705I,ASV_3,9243.0
1705J,ASV_3,19444.0
1705N,ASV_3,35767.0
1711A,ASV_3,4673.0
1711C,ASV_3,2821.0
1711D,ASV_3,3887.0
1711E,ASV_3,5219.0
1711F,ASV_3,1062.0
1711G,ASV_3,6127.0
1711H,ASV_3,3130.0
1711K,ASV_3,3904.0
1711L,ASV_3,3875.0
1711M,ASV_3,3644.0
1711N,ASV_3,13117.0
1734A,ASV_3,1310.0
1734C,ASV_3,15048.0
1734D,ASV_3,7577.0
1734E,ASV_3,5770.0
1734F,ASV_3,6187.0
1734H,ASV_3,13988.0
